commune,third_sector_job_score,building_score,demographie_score,restau_score,third_sector_establishment_score,total
Merishausen,0.044776624139449855,7.2543596840876,3.052308403434657,-0.05465650171797862,1.9424458156041935,12.23923402554792
Aarburg,0.06243018697259736,7.065752028994812,3.6297827715563664,1.031244981402788,0.4499958109122584,12.239205779838821
Finhaut,0.2114092618855451,7.441917671218204,2.989501318906167,0.06902714859627304,1.5265758604859834,12.238431261092174
Lutry,0.11694718079683791,6.734552737966648,3.5509687200423614,0.040409479523707346,1.7934522221182996,12.236330340447854
Ennetbaden,0.06713616558015963,7.912416134225625,3.0447095687683996,0.35982673054632974,0.8517450722471482,12.235833671367661
Unteriberg,0.09128973499337184,7.35837265223308,2.919533890902086,0.31384003052649223,1.552677892880985,12.235714201536014
Arbedo-Castione,0.05980191936192829,7.094075079337919,3.1932286044014044,0.030478371919164964,1.8546203376814538,12.23220431270187
Chêne-Pâquier,0.06573283019897576,8.148841358406365,3.0547521126374564,0.0,0.9627547653367083,12.232081066579504
Gommiswald,0.10557104676829197,7.161101589963686,3.3338052461772656,0.015292331992550454,1.6149401689182914,12.230710383820087
Fürstenau,0.0027865787823837447,7.669306126052785,2.984552919485377,0.9357865048159154,0.6351265128934832,12.227558642029944
Langenthal,0.09130341463624618,7.58326655787955,1.5574680612010976,1.7537774392678056,1.2406883122728154,12.226503785257515
Liddes,0.19906890345818756,7.760134994601805,2.9854531566929348,0.0,1.281293163477018,12.225950218229945
Auboranges,0.1416118502588299,7.431476300063019,3.031578732852322,0.0,1.617315631942488,12.221982515116657
Zumikon,0.026191925024472817,7.896690360065536,3.252663818695839,0.3515062279238374,0.6909873378538046,12.21803966956349
Mägenwil,0.13897752280268896,7.444013057486945,2.8903827054291966,-0.011842715924497626,1.756350958679393,12.217881528473725
Burgdorf,0.06580598108043491,8.900283096784719,2.2360805279850156,0.035526668634213124,0.97969411690286,12.217390391387243
Unterentfelden,0.17165528752826983,7.038230985682292,2.990756197857915,0.6953642801721611,1.3164696497342707,12.212476400974909
Egerkingen,0.10481867191344717,7.141946382213961,3.1211242816384015,1.2398004512321175,0.6021420589119845,12.209831845909912
Saint-Saphorin (Lavaux),-0.6293438976822806,7.269586979624484,3.056717257608118,0.3899952885231026,2.1208446461687647,12.207800274242189
Zizers,0.16606823990748734,7.1988225156482795,3.067455671292363,0.0,1.7751765558715524,12.207522982719684
Clos du Doubs,0.0975305153691339,7.272743944918288,3.006195744739482,0.2843568266206928,1.5461765657768756,12.207003597424471
Ramsen,0.05748228791801739,7.660543277129298,2.9798487545272754,0.2835179428916759,1.2243360668102226,12.20572832927649
Mels,0.07399154757893478,7.374654639346126,3.08000746115656,0.05782566128557134,1.6179870566576386,12.20446636602483
Icogne,0.017247855676483726,7.695702284546833,3.0099303461528586,-0.5446122535385668,2.0260961731784506,12.204364406016058
Cudrefin,0.10610993437364635,6.500519028854149,3.262251460433528,0.45311704287066434,1.880716899761974,12.202714366293963
Glarus Nord,0.10738065559825115,7.646229809728271,2.8069035406827028,0.13365798473481985,1.5020150742413092,12.196187064985352
Laufen,0.04138888160785734,7.4258643983323,3.095908649506204,0.7105454375010665,0.9217112655052886,12.195418632452718
Kriens,0.12313802368474018,6.750519927275524,3.108752419701441,0.46575332638028377,1.7455081402078794,12.19367183724987
Buchegg,0.10483885066211306,7.33750395966637,2.8897421686757188,0.11129250101334077,1.7471382065078163,12.19051568652536
Saint-Barthélemy (VD),0.04579514544575865,7.297361881079808,2.990619075113062,0.0684052293367004,1.7869902023367514,12.18917153331208
Morschach,0.12437832488879201,7.690873503196604,3.012310482489316,-0.32396179995038094,1.6840533228458052,12.187653833470138
Montagny (FR),0.09439886017303566,6.853594434158965,3.369128992551646,0.09212897377042868,1.778092860266842,12.187344120920917
Ermensee,0.07219267950808057,7.2624014309325435,3.070052625386185,0.0,1.781887310518245,12.186534046345054
Schwerzenbach,0.05436601627801985,7.233516047712312,2.808504141839406,0.10748380601860204,1.982084367989824,12.185954379838163
Le Bémont (JU),-0.019330577443933853,7.441917671218204,3.0093361061342785,0.0,1.753809860489424,12.185733060397974
Holziken,0.14094967827280333,7.186351769501686,3.2894162326968925,0.0,1.5688713443019622,12.185589024773344
Rebstein,0.08931659257784345,7.126167794884248,3.307006292562231,0.6265589038793681,1.033733826469916,12.182783410373608
Günsberg,0.1375165313036833,7.626580225568127,3.0414690465383694,-1.3190182601798959,2.694575911352922,12.181123454583208
Büron,0.09844967706320086,7.301771252555693,3.2569908283464994,0.0,1.5214007650681038,12.178612523033497
Surses,0.08123065679884266,7.336221826721748,2.844971003278983,0.7413467808772273,1.1704651468260985,12.174235414502899
Buttisholz,0.06099976651254952,7.627151637036638,3.0230433694597383,0.0,1.462781259610277,12.173976032619201
Alpthal,0.08010281339519143,7.4711265483107825,3.03623323706703,0.3025177175966973,1.2815322762431487,12.17151259261285
Killwangen,0.017170318625332345,7.694972287979422,3.125492109608229,0.2584086782978373,1.0745034610255484,12.170546855536369
La Brévine,0.09573413438622548,7.457872458557079,3.0193172895560267,-0.009375626261290494,1.6061645297417468,12.169712785979788
Silenen,0.16534902720417058,7.792226578553784,3.0414084472669787,0.4705233388150087,0.699729545412322,12.169236937252265
Menznau,0.10296056737298885,7.627467724457473,3.01752395794796,0.0,1.416881370450491,12.164833620228913
Courroux,0.011030685117207818,7.6992670299727415,3.0498865280859704,-0.3214452203543092,1.7260504856632124,12.164789508484823
Brittnau,0.05800109246591644,8.205730775835233,3.0663789950094906,0.0,0.832527776771042,12.162638640081681
Maggia,0.12120896158730408,7.9590539423947995,2.955675948048555,0.4630613406848573,0.6616363209189221,12.160636513634437
Meltingen,0.06417165020751656,7.341617368257397,2.953895038085718,0.0,1.7933126746558785,12.152996731206509
Losone,0.12744474028885372,7.590474944631479,2.7130093477718216,0.3353971384343581,1.3860243246788362,12.152350495805349
Männedorf,0.061036405791909915,7.621802480476455,3.3296424128768436,0.34072091074178873,0.7983281949937769,12.151530404880774
Lyss,0.07452248460210044,6.8257711526507086,3.2967329353696906,1.1062797064176055,0.8460873900891758,12.149393669129282
Cureglia,0.13321945981977115,7.035467442734534,3.0241907043996274,0.30900788652912003,1.6441042808509094,12.14598977433396
Lommiswil,0.1397376540028124,6.921308376348175,3.059126400536671,0.05954532431307716,1.9633325541293472,12.143050309330082
Poschiavo,0.11757075491915008,7.477576241235638,2.682027406232437,0.5036608403176798,1.360914290166062,12.141749532870968
Sennwald,0.1947214364975294,7.505408277111681,3.1086986946343673,0.29625169584555433,1.0345026278437677,12.1395827319329
Gams,0.11223994433748195,7.114404040256091,2.8798128814605146,0.6078378626756009,1.4246303368746014,12.13892506560429
Fraubrunnen,0.07038054490253291,7.103980688904502,3.1967152093212814,1.301918582084787,0.4652729908421085,12.13826801605521
Corsier-sur-Vevey,0.31125971538829733,7.147902963166866,3.145741098112923,0.0,1.5325944671507477,12.137498243818834
Bellevue,0.3045104469851022,7.161955721387813,3.545877030945354,0.708313824720073,0.41482938370763933,12.135486407745981
Cheyres-Châbles,0.16355932045469027,7.349458561779039,3.1674085956896367,-1.7393454861475555,3.192734249145746,12.133815240921555
Concise,0.1644856768801649,7.335428890445674,3.0672407060155575,0.0,1.5621836028933218,12.12933887623472
Interlaken,0.08177833093236535,7.415114906598007,2.805066666854842,1.1730289244172603,0.652761067707917,12.127749896510391
Boncourt,0.04534929913532681,8.007908540435672,2.933907742380759,0.0,1.1400122769432315,12.127177858894989
Lengnau (AG),0.0746876763100782,7.399692505867066,3.1814177897084694,0.5480533617071591,0.9216272077202073,12.125478541312981
Mellingen,0.10238010583918412,7.430728215833043,3.273469168858476,-0.022411989762911255,1.3398668292695475,12.12403233003734
Montricher,0.07450692728701035,7.19946191016694,2.9793953289110657,0.22782141118495533,1.6425366906544006,12.123722268204373
Penthalaz,0.15672017152855774,7.249089092877102,2.7617807869622926,0.3582921001373145,1.5956234062180816,12.121505557723347
Hospental,0.21486375197299248,7.557528415307592,2.9941658565474394,-0.8743992405583059,2.228851562527075,12.121010345796792
Walchwil,0.14460177073287148,7.18389121832741,3.0399641902777836,0.035227878239975224,1.7164841087671068,12.120169166345148
Jorat-Menthue,0.07991385875532202,7.195604198394094,3.0009792005973392,0.0,1.840594599971776,12.117091857718533
Malters,0.0893845155185785,7.475823261666083,3.2004528636088194,0.18894353767046992,1.1588874522662467,12.113491630730199
Albula/Alvra,0.0804628984631041,7.7535515615421176,2.90722107757623,0.03282314751644549,1.3388223628869347,12.112881047984832
Bennwil,0.07339999346868165,8.09086619001583,3.013766026562905,0.0,0.9344825847923685,12.112514794839786
Wattwil,0.03752291607834945,7.093403502337101,2.8219643292101875,0.7014542954354971,1.455058431965809,12.109403475026944
Jonschwil,0.145614418152465,7.445623431453893,2.9705823384089247,0.0,1.5470769165300382,12.10889710454532
Mont-Vully,0.07016914464312231,5.848283687344884,3.792594202344158,0.0009394568614971633,2.39630864592753,12.10829513712119
Birwinken,0.11535057152886394,7.284845370610832,2.9861177191652013,0.0,1.720026438339574,12.10634009964447
Sorengo,0.06405498145117335,7.272891148529977,3.204289939186976,0.0,1.5649091015084267,12.106145170676553
Lostorf,0.09056123338744224,7.382393324591475,2.8848163435760497,0.9526395307898119,0.7957157559442964,12.106126188289075
Inwil,0.12950983938678054,7.27278822387532,3.256919067880821,0.0,1.445842069615098,12.105059200758019
Vérossaz,0.038042551713143774,7.863463357731759,3.160752492894296,0.0,1.0415469295906215,12.10380533192982
Boswil,0.12969012669973642,6.89331111868051,3.121336131361902,0.06325868241420232,1.8960578994428878,12.103653958599237
Uttwil,0.1362455001302517,7.200020166200983,3.004557396461416,-0.3295188308739972,2.0920752094394968,12.10337944135815
Les Montets,0.0858535601803423,7.31308463961407,3.1253531180114313,-1.4467329486990466,3.0255707688348163,12.103129137941613
Rohrbachgraben,0.025643001410825924,7.695702284546843,2.9691903398825295,0.21163843135555416,1.2000725131331085,12.10224657032886
Bellikon,0.14312775434918482,7.348626899599645,2.8803405394057626,0.0,1.7293977127415965,12.101492906096189
Lungern,0.10677109994574706,7.394957526090977,2.926209376729884,0.6477486350558183,1.0192196678003762,12.094906305622802
Perrefitte,0.09432253064694315,7.420930828623483,3.0628720309404174,0.0,1.5134575690457028,12.091582959256545
Eiken,0.06742287705891334,7.263532849350219,2.9842954725102184,0.09212897377042868,1.6821932509216029,12.089573423611382
Sommeri,0.028817719548038277,7.490409643677918,3.0957649719352345,0.0,1.4739583464659938,12.088950681627184
Wetzikon (ZH),0.08956661687185871,7.569866298872758,2.655884224109684,0.3868724884175448,1.3861991377120995,12.088388765983945
Etziken,0.14457700571578544,6.979212138158002,3.2323370091991164,0.0,1.7300812550426228,12.086207408115527
Volken,-0.6080319238730308,7.320326199760922,3.044619533643874,0.0,2.329132029254547,12.086045838786312
Konolfingen,0.08561629000994869,6.850390025141515,2.8175479135027666,1.080317676540272,1.2519964666193941,12.085868371813895
Obergoms,0.05203125875592628,7.415026102052674,3.00160818466352,0.6762457228723401,0.9365255502780246,12.081436818622485
Lütschental,0.5562715824500801,7.585057495827494,2.9830101776751765,0.0,0.9562761885406146,12.080615444493365
Birmenstorf (AG),0.06180335757397759,7.2383709978490245,2.78444958328882,0.40768736248863074,1.5872544160183022,12.079565717218754
Bad Ragaz,0.12421659141881147,6.508250168301108,3.4675969394734736,0.662610308753533,1.3168006549120228,12.079474662858948
Hauterive (FR),0.08833878435709049,7.082089619724955,3.1944320127464003,0.04253329242432582,1.6716307856328791,12.079024494885651
Sagogn,0.0031236426750465484,7.5348520667928645,3.0244707113948444,0.04345573183571688,1.4726555199152478,12.078557672613721
Romont (FR),0.13603454054062383,6.988039606391248,3.346433821617908,0.012000469193827018,1.5957715522229412,12.07827998996655
La Grande Béroche,0.0952813805482219,8.12523507177133,2.8907123538465953,0.1020008664400039,0.8641500080734575,12.07737968067961
Gelterkinden,0.059645511360927723,7.782311128200988,2.920891504518274,0.09415318084347736,1.218466789795946,12.075468114719612
Arth,0.0821956239193202,7.501728580373069,2.9408357260869007,0.4434174672740326,1.1058758256600012,12.074053223313324
Yens,0.035931935676292104,6.43390754165926,3.0618362390471687,0.0,2.5403628814240182,12.072038597806738
Gebenstorf,-0.13294421442698148,7.755655754439568,3.2219990795765323,0.3407659813849387,0.8851305581102411,12.070607159084298
Rorbas,0.11977542850125206,6.686893726393662,3.0380935250729904,0.198402808950307,2.0267233730357277,12.069888861953938
Vezia,0.07604645022323465,7.465079721057072,2.9042574693780603,0.0,1.6240539809809387,12.069437621639306
Tägerig,0.007982236732311578,7.133022306122469,2.895709381928146,0.0,2.032121332456273,12.068835257239199
Attalens,0.09120128756901642,6.436514258052897,3.137188204732538,0.0,2.4016513898817955,12.066555140236247
Massagno,0.12507159399643042,7.403626483683691,3.2021995258252147,0.10036651683674448,1.235097154588039,12.06636127493012
Gordola,0.08831327749501858,7.52375229968374,3.0793517070343808,0.24928185362051333,1.1250645211685746,12.065763659002227
Saint-Martin (VS),0.05509263054328593,7.818761771675417,2.954675471191954,0.0,1.2371689683606315,12.065698841771288
Riva San Vitale,0.14653208372783355,7.476145140089828,2.8681189937175326,0.015635261656513372,1.558090617676121,12.064522096867826
Confignon,0.14559213451811082,7.667530191944869,3.0515095549273505,0.0025393215711565545,1.1973493895181189,12.064520592479605
Caslano,0.11562814707727512,7.59296404693855,2.778261520820885,0.13569221052834168,1.4393804606558718,12.061926386020925
Halten,0.026745933768995023,7.299644063099743,2.9236435542162087,0.0,1.8100812417705336,12.06011479285548
Frauenkappelen,0.017788513038446488,7.653995304892381,3.1152060249764717,0.0,1.271559839237525,12.058549682144825
Le Lieu,0.08845256431827538,7.336228936957621,3.021714577236444,-0.002165189185807289,1.611921318760507,12.056152208087038
Lyssach,0.13393208056741984,7.325735515660245,2.9772260552222423,-0.11189981568030588,1.730289613451085,12.055283449220685
Muntelier,0.13077620591536085,7.337378974782443,2.977162081153053,-0.5446122535385668,2.1536687749903747,12.054373783302665
Wolhusen,0.054558332429349495,7.881727531320431,2.677491625764052,0.22438124542941906,1.212669463911758,12.050828198855008
Giez,0.10030812417362837,7.305046544143154,3.084530050930749,0.0,1.5605518695321223,12.050436588779654
Pontresina,0.1239577360432254,7.427519615963109,2.871338986002909,0.8780803435547482,0.7491406936209192,12.05003737518491
Horn,0.0629453740616536,7.09463217750945,3.1609735169713846,0.2500542507414545,1.4810568554572434,12.049662174741187
Les Enfers,0.2271999412870284,7.441917671218204,3.0320888827194556,0.0,1.345069880923686,12.046276376148375
Düdingen,0.047636136108353995,7.424016309782216,3.531488226225355,0.014652811222928297,1.0268944440161167,12.04468792735497
Agno,0.070186672139774,7.525320994580738,3.0412866256184774,0.7475933201112165,0.6602963788149575,12.044683991265163
Salenstein,0.0604840670990557,7.624665783312199,2.9870468435198667,0.1268794418807849,1.2392238702502973,12.038300006062205
Einsiedeln,0.07702272001537523,7.3411705511004275,2.9588139459820395,0.1116787351309858,1.5495250929456394,12.038211045174467
Falera,0.14543515765709567,7.347960334661595,3.016350838292172,0.013322256741983762,1.514253673385924,12.037322260738772
